Filename,Index,X Min [m],X Max [m],Contour Length [nm],Bending Length [pm],Stretch Modulus,Residual RMS [pN],Breaking Force [pN],Critical Loading Rate [N/s]
force-save-2023.03.06-16.03.13.527.jpk-force,6,2.54e-06,2.67e-06,2829.9999999999995,244.99999999999997,,24.200000000000003,1260.0,1.66e-08
force-save-2023.03.06-16.24.32.238.jpk-force,1,2.4e-07,4.79e-07,526.9999999999999,701.0,,23.8,176.0,8.7e-09
force-save-2023.03.06-16.06.29.932.jpk-force,5,2.2e-07,3.56e-07,375.99999999999994,3790.0000000000005,,23.7,97.3,1.16e-08
force-save-2023.03.06-17.17.54.785.jpk-force,1,8.88e-07,2.01e-06,2759.9999999999995,98.9,,22.9,161.0,5.45e-10
force-save-2023.03.06-17.18.43.045.jpk-force,1,7.92e-07,3.22e-06,3569.9999999999995,335.0,,22.8,337.0,2.54e-09
force-save-2023.03.06-17.21.47.958.jpk-force,0,2.57e-08,2.58e-07,349.99999999999994,29.900000000000002,,22.6,561.0,1.24e-08
force-save-2023.03.06-17.18.01.639.jpk-force,1,3.56e-06,3.62e-06,3759.9999999999995,899.0,,22.5,943.0,1.46e-08
force-save-2023.03.06-17.11.37.086.jpk-force,3,1.55e-06,1.68e-06,1759.9999999999998,1030.0,,20.599999999999998,561.0,1.57e-08
force-save-2023.03.06-16.02.55.884.jpk-force,13,1.92e-06,2.11e-06,2569.9999999999995,40.6,,19.900000000000002,840.0,4.81e-09
force-save-2023.03.06-16.15.38.895.jpk-force,1,2.14e-07,4.1e-07,491.0,67.8,,19.5,587.0,1.47e-08
force-save-2023.03.06-16.03.13.527.jpk-force,8,2.74e-06,2.83e-06,3009.9999999999995,253.0,,19.4,1180.0,1.5e-08
force-save-2023.03.06-16.24.07.514.jpk-force,4,7.68e-07,1.05e-06,1300.0,64.0,,19.4,478.0,4.83e-09
force-save-2023.03.06-16.30.27.344.jpk-force,0,3.39e-07,3.38e-06,4689.999999999999,53.1,,18.3,284.0,5.74e-10
force-save-2023.03.06-17.19.03.646.jpk-force,5,9.14e-07,9.86e-07,1080.0,194.0,,18.1,738.0,1.55e-08
force-save-2023.03.06-16.03.13.527.jpk-force,3,2.39e-06,2.46e-06,2680.0,165.0,,17.900000000000002,894.0,9.9e-09
force-save-2023.03.06-16.03.13.527.jpk-force,2,2.21e-06,2.38e-06,2669.9999999999995,144.0,,17.4,644.0,6.07e-09
force-save-2023.03.06-16.18.14.332.jpk-force,0,3.69e-07,3.68e-06,4709.999999999999,197.0,,17.4,121.0,3.19e-10
force-save-2023.03.06-16.03.13.527.jpk-force,1,1.48e-06,2.18e-06,2860.0,74.8,,17.2,273.0,1.12e-09
force-save-2023.03.06-16.28.18.873.jpk-force,3,3.62e-06,3.95e-06,4429.999999999999,66.0,,16.700000000000003,1340.0,6.99e-09
force-save-2023.03.06-17.19.10.549.jpk-force,3,1.22e-06,1.47e-06,1579.9999999999998,225.0,,16.599999999999998,837.0,1.43e-08
force-save-2023.03.06-16.56.24.350.jpk-force,0,8.27e-08,8.25e-07,1159.9999999999998,59.89999999999999,,16.2,236.0,1.83e-09
force-save-2023.03.06-16.12.21.152.jpk-force,1,1.87e-06,4.23e-06,4789.999999999999,424.0,,16.1,183.0,9.35e-10
force-save-2023.03.06-17.18.36.107.jpk-force,1,7.19e-07,7.73e-07,860.9999999999999,164.0,,16.0,628.0,1.43e-08
force-save-2023.03.06-17.02.50.783.jpk-force,7,1.12e-06,1.86e-06,1939.9999999999998,613.0,,15.700000000000001,946.9999999999999,2.1e-08
force-save-2023.03.06-16.25.25.580.jpk-force,1,1.9e-06,4.16e-06,4619.999999999999,605.0,,15.500000000000002,177.0,1.1e-09
force-save-2023.03.06-16.28.18.873.jpk-force,2,1.63e-06,3.58e-06,4539.999999999999,51.6,,15.500000000000002,492.99999999999994,1.39e-09
force-save-2023.03.06-16.03.13.527.jpk-force,5,2.48e-06,2.5e-06,2669.9999999999995,212.0,,15.3,1140.0,1.48e-08
force-save-2023.03.06-17.12.05.955.jpk-force,2,4.21e-07,4.42e-07,557.9999999999999,34.7,,15.2,749.0,1.34e-08
force-save-2023.03.06-17.02.50.783.jpk-force,6,9.83e-07,1.02e-06,1159.9999999999998,103.0,,14.900000000000002,738.0,1.2e-08
force-save-2023.03.06-16.56.40.771.jpk-force,2,3.69e-07,2.33e-06,2699.9999999999995,609.0,,14.6,92.2,6.95e-10
force-save-2023.03.06-16.15.47.075.jpk-force,4,1.41e-06,1.43e-06,1759.9999999999998,43.1,,14.5,727.0,5.44e-09
force-save-2023.03.06-16.02.55.884.jpk-force,10,5.83e-07,1.27e-06,1719.9999999999998,83.8,,14.4,202.0,1.22e-09
force-save-2023.03.06-16.39.25.275.jpk-force,0,1.65e-07,1.64e-06,1919.9999999999995,595.0,,14.4,89.5,9.2e-10
force-save-2023.03.06-17.18.43.045.jpk-force,4,3.36e-06,3.42e-06,3579.9999999999995,464.0,,14.3,1080.0,1.37e-08
force-save-2023.03.06-16.23.26.295.jpk-force,2,1.76e-06,2.83e-06,3129.9999999999995,1290.0,,14.2,85.0,7.86e-10
force-save-2023.03.06-17.18.36.107.jpk-force,0,7.12e-08,7.06e-07,807.9999999999999,119.0,,14.1,563.0,1.16e-08
force-save-2023.03.06-16.15.30.678.jpk-force,3,9.25e-07,9.84e-07,1060.0,388.0,,13.9,486.0,1.34e-08
force-save-2023.03.06-16.25.05.032.jpk-force,0,2.03e-07,1.96e-06,3029.9999999999995,69.2,,13.8,143.0,3.53e-10
force-save-2023.03.06-16.02.47.036.jpk-force,3,2.87e-06,3.58e-06,4030.0,72.8,,13.8,1160.0,6.77e-09
force-save-2023.03.06-17.18.36.107.jpk-force,11,3.52e-06,3.66e-06,3819.9999999999995,790.0,,13.8,751.0,1.05e-08
force-save-2023.03.06-16.02.47.036.jpk-force,2,5.2e-07,2.79e-06,4089.999999999999,51.7,,13.700000000000001,233.00000000000003,4.96e-10
force-save-2023.03.06-16.24.07.514.jpk-force,3,4.95e-07,7.33e-07,1039.9999999999998,89.39999999999999,,13.700000000000001,153.0,1.3e-09
force-save-2023.03.06-16.05.57.098.jpk-force,11,1.34e-06,1.43e-06,1709.9999999999998,37.9,,13.700000000000001,1090.0,9.33e-09
force-save-2023.03.06-16.02.47.036.jpk-force,1,1.19e-07,2.64e-07,426.99999999999994,26.8,,13.6,319.0,5.01e-09
force-save-2023.03.06-17.17.54.785.jpk-force,12,2.93e-06,2.97e-06,3539.9999999999995,59.0,,13.6,711.0,3.12e-09
force-save-2023.03.06-16.05.57.098.jpk-force,8,1.07e-06,1.2e-06,1459.9999999999998,32.4,,13.4,1110.0,1.01e-08
force-save-2023.03.06-17.18.36.107.jpk-force,13,3.68e-06,3.71e-06,3950.0,350.0,,13.200000000000001,763.0,7.38e-09
force-save-2023.03.06-16.05.20.467.jpk-force,1,1.82e-07,3.12e-07,424.99999999999994,65.0,,13.200000000000001,255.0,5.57e-09
force-save-2023.03.06-16.05.20.467.jpk-force,5,4.9e-07,6.49e-07,904.9999999999999,29.299999999999997,,13.1,507.0,4.93e-09
force-save-2023.03.06-16.15.47.075.jpk-force,9,1.54e-06,1.56e-06,1919.9999999999995,26.099999999999998,,13.1,1190.0,7.75e-09
force-save-2023.03.06-16.27.12.455.jpk-force,1,8.04e-07,2.48e-06,3940.0,68.5,,12.9,132.0,2.44e-10
force-save-2023.03.06-16.28.18.873.jpk-force,5,3.99e-06,4.14e-06,4850.0,25.400000000000002,,12.700000000000001,1959.9999999999998,6.83e-09
force-save-2023.03.06-17.19.03.646.jpk-force,12,1.18e-06,1.22e-06,1419.9999999999998,56.599999999999994,,12.700000000000001,975.9999999999999,1.05e-08
force-save-2023.03.06-16.05.32.510.jpk-force,1,4.72e-07,8.56e-07,1080.0,63.199999999999996,,12.6,425.0,4.91e-09
force-save-2023.03.06-16.15.30.678.jpk-force,2,4.52e-07,9.16e-07,1300.0,100.0,,12.6,134.0,9.01e-10
force-save-2023.03.06-17.17.54.785.jpk-force,11,2.89e-06,2.92e-06,3149.9999999999995,284.0,,12.6,739.0,7.83e-09
force-save-2023.03.06-16.05.32.510.jpk-force,2,8.72e-07,9.95e-07,1300.0,27.8,,12.5,737.0,5.89e-09
force-save-2023.03.06-17.02.50.783.jpk-force,0,7.71e-08,7.63e-07,1140.0,38.4,,12.5,290.0,1.97e-09
force-save-2023.03.06-16.49.54.073.jpk-force,1,6.12e-07,3.34e-06,3609.9999999999995,2029.9999999999998,,12.5,96.2,1.05e-09
force-save-2023.03.06-16.23.46.997.jpk-force,0,8.43e-08,8.35e-07,928.9999999999999,1450.0,,12.200000000000001,72.19999999999999,2.13e-09
force-save-2023.03.06-17.11.16.574.jpk-force,0,2.72e-07,2.72e-06,2889.9999999999995,1400.0,,12.200000000000001,207.0,3.26e-09
force-save-2023.03.06-16.25.05.032.jpk-force,1,2.16e-06,3.36e-06,4529.999999999999,34.4,,12.100000000000001,503.0,1.12e-09
force-save-2023.03.06-17.19.03.646.jpk-force,3,6.64e-07,7.59e-07,833.9999999999999,224.0,,12.0,568.0,1.48e-08
force-save-2023.03.06-16.15.47.075.jpk-force,10,1.56e-06,1.59e-06,1889.9999999999998,32.4,,11.9,1400.0,1.08e-08
force-save-2023.03.06-17.18.36.107.jpk-force,10,3.42e-06,3.49e-06,3649.9999999999995,782.0,,11.8,636.0,8.84e-09
force-save-2023.03.06-16.10.59.645.jpk-force,0,2.9e-07,2.9e-06,3599.9999999999995,129.0,,11.5,231.0,9.11e-10
force-save-2023.03.06-17.19.24.254.jpk-force,0,6.52e-08,6.55e-07,715.9999999999999,433.0,,11.4,328.0,1.15e-08
force-save-2023.03.06-17.18.36.107.jpk-force,8,3.35e-06,3.38e-06,3709.9999999999995,254.0,,11.4,536.0,4.17e-09
force-save-2023.03.06-16.05.20.467.jpk-force,7,6.93e-07,7.76e-07,987.9999999999998,36.099999999999994,,11.3,682.0,7.72e-09
force-save-2023.03.06-16.43.19.742.jpk-force,1,7.8e-07,1.33e-06,1979.9999999999998,43.5,,11.200000000000001,263.0,1.07e-09
force-save-2023.03.06-16.21.14.958.jpk-force,0,1.28e-07,1.08e-06,1679.9999999999998,69.7,,11.100000000000001,141.0,6.29e-10
force-save-2023.03.06-17.19.03.646.jpk-force,13,1.24e-06,1.28e-06,1540.0,33.9,,11.0,1110.0,9.19e-09
force-save-2023.03.06-17.19.24.254.jpk-force,2,6.85e-07,7.16e-07,801.0,113.0,,11.0,823.0,1.75e-08
force-save-2023.03.06-16.24.32.238.jpk-force,6,8.1e-07,8.67e-07,1010.0,62.7,,11.0,826.0,1.23e-08
force-save-2023.03.06-16.25.37.559.jpk-force,0,6.87e-08,6.83e-07,1060.0,23.200000000000003,,11.0,418.0,2.82e-09
force-save-2023.03.06-16.23.26.295.jpk-force,0,8.46e-08,8.13e-07,934.9999999999999,1010.0,,10.899999999999999,63.199999999999996,1.44e-09
force-save-2023.03.06-17.11.37.086.jpk-force,0,1.38e-07,1.38e-06,1450.0,1090.0,,10.899999999999999,384.0,1.21e-08
force-save-2023.03.06-16.02.38.213.jpk-force,8,2.37e-06,2.52e-06,3069.9999999999995,41.8,,10.899999999999999,826.0,4.04e-09
force-save-2023.03.06-17.19.03.646.jpk-force,6,1.01e-06,1.05e-06,1239.9999999999998,99.3,,10.6,453.0,5.58e-09
force-save-2023.03.06-16.24.32.238.jpk-force,3,6.24e-07,6.54e-07,814.9999999999999,61.6,,10.5,462.0,6.85e-09
force-save-2023.03.06-17.13.07.308.jpk-force,2,3.03e-06,3.14e-06,3259.9999999999995,884.0,,10.399999999999999,766.0,1.33e-08
force-save-2023.03.06-17.17.54.785.jpk-force,16,3.1e-06,3.29e-06,3629.9999999999995,429.0,,10.399999999999999,283.0,2.21e-09
force-save-2023.03.06-16.15.47.075.jpk-force,8,1.52e-06,1.53e-06,1829.9999999999998,37.199999999999996,,10.2,1100.0,8.61e-09
force-save-2023.03.06-16.02.38.213.jpk-force,0,4.97e-08,4.86e-07,806.9999999999999,46.400000000000006,,10.2,171.0,1.46e-09
force-save-2023.03.06-16.05.57.098.jpk-force,1,2.09e-07,4.99e-07,701.0,74.2,,10.2,193.0,2.48e-09
force-save-2023.03.06-16.24.32.238.jpk-force,8,8.88e-07,9.03e-07,1199.9999999999998,23.5,,10.2,797.0,6.34e-09
force-save-2023.03.06-16.07.27.486.jpk-force,0,2.54e-07,2.52e-06,2770.0,1620.0,,10.1,81.89999999999999,9.6e-10
force-save-2023.03.06-17.18.29.200.jpk-force,1,4.86e-07,1.58e-06,1670.0,775.0,,10.1,421.0,1e-08
force-save-2023.03.06-16.15.47.075.jpk-force,2,1.09e-06,1.28e-06,1469.9999999999998,238.0,,10.1,289.0,4.14e-09
force-save-2023.03.06-16.02.55.884.jpk-force,14,2.21e-06,2.98e-06,4590.0,105.0,,10.1,94.5,1.62e-10
force-save-2023.03.06-16.24.32.238.jpk-force,5,7.31e-07,7.96e-07,965.0,76.3,,10.1,470.00000000000006,6.74e-09
force-save-2023.03.06-16.29.09.291.jpk-force,6,5.38e-07,6.29e-07,820.9999999999999,57.699999999999996,,10.0,362.0,4.7e-09
force-save-2023.03.06-17.04.21.240.jpk-force,14,3.24e-06,3.31e-06,3589.9999999999995,203.0,,9.97,850.0,7.61e-09
force-save-2023.03.06-16.54.13.154.jpk-force,0,1.36e-07,1.31e-06,1459.9999999999998,2370.0,,9.79,41.199999999999996,7.67e-10
force-save-2023.03.06-16.02.38.213.jpk-force,3,1.36e-06,1.51e-06,1959.9999999999995,60.99999999999999,,9.770000000000001,350.0,2.1e-09
force-save-2023.03.06-16.56.24.350.jpk-force,3,9.77e-07,1e-06,1149.9999999999998,118.0,,9.7,568.0,9.36e-09
force-save-2023.03.06-16.50.43.369.jpk-force,0,2.43e-07,2.42e-06,4310.0,32.5,,9.69,204.0,3.01e-10
force-save-2023.03.06-16.29.09.291.jpk-force,9,6.81e-07,7.11e-07,843.9999999999999,63.099999999999994,,9.66,692.0,1.16e-08
force-save-2023.03.06-16.02.38.213.jpk-force,9,2.54e-06,2.64e-06,3369.9999999999995,29.299999999999997,,9.62,814.0,2.98e-09
force-save-2023.03.06-16.21.31.548.jpk-force,0,5.22e-08,5.1e-07,699.9999999999999,448.0,,9.61,35.3,4.93e-10
force-save-2023.03.06-16.05.20.467.jpk-force,2,3.48e-07,4.33e-07,598.9999999999999,38.8,,9.52,398.0,5.88e-09
force-save-2023.03.06-16.15.47.075.jpk-force,6,1.47e-06,1.48e-06,1789.9999999999998,41.599999999999994,,9.360000000000001,887.0,6.95e-09
force-save-2023.03.06-16.18.30.751.jpk-force,0,1.68e-07,1.61e-06,2070.0,649.0,,9.270000000000001,36.2,2.18e-10
force-save-2023.03.06-16.25.21.365.jpk-force,0,1.55e-07,1.53e-06,1729.9999999999998,2440.0,,9.209999999999999,32.7,4.64e-10
force-save-2023.03.06-16.42.09.729.jpk-force,2,1.28e-06,1.51e-06,2209.9999999999995,26.6,,9.15,459.0,1.72e-09
force-save-2023.03.06-16.29.09.291.jpk-force,2,3.45e-07,4.07e-07,533.0,56.4,,9.09,365.0,6.9e-09
force-save-2023.03.06-17.01.36.735.jpk-force,0,1.61e-07,1.19e-06,1729.9999999999998,383.0,,9.06,32.5,1.62e-10
force-save-2023.03.06-17.04.21.240.jpk-force,18,3.5e-06,3.59e-06,4019.999999999999,168.0,,9.040000000000001,534.0,3.29e-09
force-save-2023.03.06-16.15.47.075.jpk-force,7,1.49e-06,1.5e-06,1689.9999999999998,84.5,,9.02,1040.0,1.24e-08
force-save-2023.03.06-16.13.22.855.jpk-force,1,2.27e-07,8.25e-07,1569.9999999999998,24.6,,9.02,232.0,8.93e-10
force-save-2023.03.06-17.18.43.045.jpk-force,3,3.28e-06,3.32e-06,3489.9999999999995,476.0,,8.99,963.0000000000001,1.23e-08
force-save-2023.03.06-17.23.51.844.jpk-force,0,2.69e-07,2.67e-06,2869.9999999999995,3720.0,,8.99,62.7,9.24e-10
force-save-2023.03.06-16.46.49.054.jpk-force,0,2.19e-08,2.17e-07,362.99999999999994,25.8,,8.96,302.0,5.1e-09
force-save-2023.03.06-16.15.47.075.jpk-force,5,1.44e-06,1.46e-06,1650.0,95.0,,8.93,870.0,1.07e-08
force-save-2023.03.06-16.42.01.510.jpk-force,1,4.81e-07,2.83e-06,3579.9999999999995,242.0,,8.879999999999999,105.0,3.8e-10
force-save-2023.03.06-17.18.36.107.jpk-force,12,3.66e-06,3.67e-06,3889.9999999999995,418.0,,8.78,784.0,8.37e-09
force-save-2023.03.06-16.19.03.569.jpk-force,0,1.41e-07,1.39e-06,1879.9999999999998,90.4,,8.74,186.0,9.92e-10
force-save-2023.03.06-16.21.19.190.jpk-force,0,2.92e-12,8.73e-07,2009.9999999999995,40.4,,8.709999999999999,98.10000000000001,2.79e-10
force-save-2023.03.06-16.26.10.407.jpk-force,1,1.3e-07,4.15e-07,563.0,375.0,,8.62,44.800000000000004,8.06e-10
force-save-2023.03.06-17.02.13.903.jpk-force,0,4.27e-11,7.74e-07,1149.9999999999998,196.0,,8.56,58.800000000000004,4.19e-10
force-save-2023.03.06-16.02.38.213.jpk-force,2,7.91e-07,1.33e-06,1699.9999999999998,93.7,,8.56,258.0,1.92e-09
force-save-2023.03.06-16.24.32.238.jpk-force,4,6.67e-07,7.03e-07,979.0,27.5,,8.55,539.0,4.75e-09
force-save-2023.03.06-16.05.16.245.jpk-force,1,1.66e-06,2.31e-06,3149.9999999999995,90.9,,8.51,181.0,5.79e-10
force-save-2023.03.06-17.03.23.801.jpk-force,0,4.49e-07,4.49e-06,4879.999999999999,2880.0,,8.5,56.199999999999996,4.09e-10
force-save-2023.03.06-17.18.43.045.jpk-force,0,5.23e-08,5.2e-07,646.9999999999999,121.0,,8.49,237.0,4.46e-09
force-save-2023.03.06-16.06.09.577.jpk-force,0,5.63e-08,5.59e-07,710.9999999999999,565.0,,8.450000000000001,43.9,7.95e-10
force-save-2023.03.06-16.53.48.511.jpk-force,0,2.53e-07,2.52e-06,2839.9999999999995,1080.0,,8.41,79.9,7.15e-10
force-save-2023.03.06-17.18.12.128.jpk-force,1,2.64e-07,7.94e-07,887.9999999999999,1580.0,,8.379999999999999,60.400000000000006,1.7e-09
force-save-2023.03.06-16.43.48.293.jpk-force,2,8.39e-07,1.17e-06,1279.9999999999998,2970.0,,8.350000000000001,46.0,1.16e-09
force-save-2023.03.06-16.02.38.213.jpk-force,5,1.57e-06,1.9e-06,2489.9999999999995,36.2,,8.29,568.0,2.59e-09
force-save-2023.03.06-16.30.47.976.jpk-force,0,7.19e-08,6.83e-07,825.0,1590.0,,8.260000000000002,23.400000000000002,4.54e-10
force-save-2023.03.06-17.19.03.646.jpk-force,0,5.76e-08,5.78e-07,639.9999999999999,227.0,,8.24,493.99999999999994,1.54e-08
force-save-2023.03.06-16.43.19.742.jpk-force,6,1.57e-06,1.74e-06,2020.0,127.0,,8.23,423.0,3.89e-09
force-save-2023.03.06-17.17.54.785.jpk-force,18,3.43e-06,3.47e-06,3599.9999999999995,1540.0,,8.23,550.0,9.89e-09
force-save-2023.03.06-16.43.19.742.jpk-force,5,1.49e-06,1.54e-06,2190.0,45.9,,8.2,296.0,1.2e-09
force-save-2023.03.06-16.34.56.561.jpk-force,0,8.89e-12,5.84e-07,650.0,3860.0000000000005,,8.16,26.2,1.11e-09
force-save-2023.03.06-16.43.40.110.jpk-force,0,3.91e-08,3.87e-07,877.9999999999999,74.2,,8.120000000000001,55.0,3.58e-10
force-save-2023.03.06-17.11.37.086.jpk-force,1,1.38e-06,1.41e-06,1529.9999999999998,317.0,,8.069999999999999,544.0,1.06e-08
force-save-2023.03.06-16.29.09.291.jpk-force,10,7.15e-07,7.28e-07,915.9999999999999,38.2,,8.05,699.0,8.67e-09
force-save-2023.03.06-16.24.32.238.jpk-force,2,4.97e-07,6.16e-07,737.9999999999999,112.0,,8.02,357.0,7.09e-09
force-save-2023.03.06-16.02.38.213.jpk-force,7,1.99e-06,2.35e-06,2860.0,60.400000000000006,,8.01,581.0,3.13e-09
force-save-2023.03.06-16.15.38.895.jpk-force,2,4.16e-07,4.51e-07,606.9999999999999,24.5,,8.0,720.0,1.01e-08
force-save-2023.03.06-16.15.47.075.jpk-force,1,1.01e-06,1.04e-06,1230.0,40.8,,7.930000000000001,1170.0,1.34e-08
force-save-2023.03.06-16.08.16.981.jpk-force,0,7.91e-08,7.8e-07,1289.9999999999998,112.0,,7.88,72.4,3.88e-10
force-save-2023.03.06-16.05.57.098.jpk-force,9,1.22e-06,1.29e-06,1650.0,42.4,,7.83,567.0,4.09e-09
force-save-2023.03.06-16.15.30.678.jpk-force,0,2.68e-08,2.69e-07,354.0,201.0,,7.83,100.0,3.02e-09
force-save-2023.03.06-16.21.31.548.jpk-force,1,6.22e-07,1.5e-06,1930.0,211.0,,7.759999999999999,110.0,6.97e-10
force-save-2023.03.06-17.18.36.107.jpk-force,6,3.18e-06,3.32e-06,3539.9999999999995,763.0,,7.759999999999999,373.0,4.44e-09
force-save-2023.03.06-17.17.54.785.jpk-force,14,3.01e-06,3.03e-06,3229.9999999999995,525.0,,7.750000000000001,521.0,6.37e-09
force-save-2023.03.06-17.04.13.034.jpk-force,0,1.61e-07,1.6e-06,2950.0,218.0,,7.73,28.099999999999998,5.86e-11
force-save-2023.03.06-16.24.48.598.jpk-force,0,9.61e-08,9.53e-07,1589.9999999999998,73.2,,7.71,107.0,4.54e-10
force-save-2023.03.06-17.04.21.240.jpk-force,2,2.25e-06,2.64e-06,2969.9999999999995,251.0,,7.7,340.0,2.79e-09
force-save-2023.03.06-16.02.55.884.jpk-force,11,1.35e-06,1.87e-06,2429.9999999999995,42.5,,7.68,505.0,2.44e-09
force-save-2023.03.06-16.44.08.920.jpk-force,0,3.72e-08,3.61e-07,413.99999999999994,3270.0,,7.68,20.1,1.07e-09
force-save-2023.03.06-17.01.53.164.jpk-force,0,9.02e-08,7.26e-07,890.9999999999999,803.0,,7.59,40.1,6.65e-10
force-save-2023.03.06-16.27.04.254.jpk-force,0,1.11e-07,1.11e-06,2330.0,27.099999999999998,,7.550000000000001,173.0,4.3e-10
force-save-2023.03.06-17.19.03.646.jpk-force,10,1.15e-06,1.16e-06,1359.9999999999998,82.5,,7.540000000000001,647.0,7.69e-09
force-save-2023.03.06-17.17.54.785.jpk-force,19,3.5e-06,3.58e-06,3679.9999999999995,3330.0,,7.430000000000001,402.0,9.08e-09
force-save-2023.03.06-16.15.22.521.jpk-force,0,3.23e-07,3.23e-06,4830.0,900.0,,7.42,12.3,2.03e-11
force-save-2023.03.06-17.17.54.785.jpk-force,6,2.63e-06,2.77e-06,3129.9999999999995,216.0,,7.42,377.0,2.72e-09
force-save-2023.03.06-16.27.12.455.jpk-force,2,2.54e-06,2.97e-06,4709.999999999999,53.6,,7.38,169.0,2.61e-10
force-save-2023.03.06-16.02.38.213.jpk-force,11,2.7e-06,2.72e-06,3199.9999999999995,48.699999999999996,,7.369999999999999,987.9999999999999,5.44e-09
force-save-2023.03.06-16.15.01.810.jpk-force,2,4.67e-07,1.06e-06,1309.9999999999998,242.0,,7.359999999999999,125.00000000000001,1.34e-09
force-save-2023.03.06-17.16.31.804.jpk-force,0,2.76e-08,2.75e-07,501.99999999999994,39.9,,7.29,157.0,1.82e-09
force-save-2023.03.06-16.25.37.559.jpk-force,1,7e-07,7.94e-07,1080.0,50.199999999999996,,7.29,331.0,2.97e-09
force-save-2023.03.06-16.42.09.729.jpk-force,1,3.38e-07,1.25e-06,2179.9999999999995,20.5,,7.279999999999999,341.0,9.97e-10
force-save-2023.03.06-17.02.50.783.jpk-force,4,8.92e-07,9.17e-07,1140.0,56.4,,7.21,519.0,5.75e-09
force-save-2023.03.06-16.05.57.098.jpk-force,2,5.19e-07,6.37e-07,886.9999999999999,95.1,,7.1899999999999995,157.0,1.66e-09
force-save-2023.03.06-17.04.21.240.jpk-force,17,3.41e-06,3.49e-06,3969.9999999999995,165.0,,7.1899999999999995,453.0,2.6e-09
force-save-2023.03.06-17.02.50.783.jpk-force,5,9.27e-07,9.78e-07,1149.9999999999998,108.0,,7.18,460.0,6.73e-09
force-save-2023.03.06-16.32.53.154.jpk-force,0,2.4e-07,2.37e-06,3469.9999999999995,645.0,,7.16,18.7,4.58e-11
force-save-2023.03.06-17.25.45.749.jpk-force,0,1.09e-07,1.07e-06,1239.9999999999998,2009.9999999999998,,7.15,28.5,4.58e-10
force-save-2023.03.06-17.19.03.646.jpk-force,7,1.07e-06,1.09e-06,1269.9999999999998,126.0,,7.11,450.0,6.11e-09
force-save-2023.03.06-16.39.08.845.jpk-force,0,1.5e-07,1.14e-06,2649.9999999999995,66.5,,7.09,58.9,1.28e-10
force-save-2023.03.06-16.19.11.768.jpk-force,0,1.42e-07,1.41e-06,4709.999999999999,50.9,,7.0600000000000005,45.1,6.23e-11
