Filename	Position Index	X Position	Y Position	Baseline Offset [N]	Baseline Slope [N/m]	Contact Point Offset [m]	Adhesion [N]	Minimum Value [N]	Minimum Position [m]	Filter Group	Area [J]	Lower Bound [m]	Upper Bound [m]	Fitted Segment Count
force-save-2023.07.02-16.28.39.336.jpk-force	77	-3.00000e-06	3.00000e-06	-1.47181e-09	-1.20778e-05	3.42797e-06	3.06643e-11	-3.06643e-11	7.11760e-07	0	1.32666e-18	2.81215e-06	2.96078e-06	0
force-save-2023.07.02-16.28.48.435.jpk-force	77	-3.00000e-06	3.00000e-06	-1.46583e-09	-1.72261e-05	3.31815e-06	2.92699e-11	-2.92699e-11	7.65239e-07	0	1.49137e-18	6.90164e-07	8.36766e-07	0
force-save-2023.07.02-16.28.54.679.jpk-force	77	-3.00000e-06	3.00000e-06	-1.48258e-09	-1.64919e-05	3.26978e-06	3.25172e-11	-3.25172e-11	6.36244e-07	0	1.30588e-18	5.84801e-07	7.24925e-07	0
force-save-2023.07.02-16.29.00.933.jpk-force	77	-3.00000e-06	3.00000e-06	-1.50311e-09	-1.51402e-05	3.20052e-06	4.80476e-11	-4.80476e-11	5.73785e-07	0	4.31529e-18	3.98370e-07	5.98836e-07	0
force-save-2023.07.02-16.29.07.163.jpk-force	77	-3.00000e-06	3.00000e-06	-1.53359e-09	-1.34302e-05	3.25563e-06	2.35222e-11	-2.35222e-11	6.91779e-07	0	2.52596e-19	3.51793e-07	3.86718e-07	0
force-save-2023.07.02-16.29.10.382.jpk-force	78	-4.20000e-06	3.00000e-06	-1.56192e-09	-1.29490e-05	3.42940e-06	2.60038e-11	-2.60038e-11	1.61666e-06	0	1.00982e-18	2.67195e-06	2.78866e-06	0
force-save-2023.07.02-16.29.19.508.jpk-force	78	-4.20000e-06	3.00000e-06	-1.54254e-09	-1.68882e-05	3.28401e-06	2.34756e-11	-2.34756e-11	2.15685e-06	0	9.67317e-19	2.06235e-06	2.18541e-06	0
force-save-2023.07.02-16.29.25.769.jpk-force	78	-4.20000e-06	3.00000e-06	-1.58673e-09	-1.55202e-05	3.27813e-06	3.09863e-11	-3.09863e-11	1.01187e-06	0	1.85982e-18	5.88523e-07	7.46804e-07	0
force-save-2023.07.02-16.29.32.015.jpk-force	78	-4.20000e-06	3.00000e-06	-1.60303e-09	-1.61207e-05	3.14123e-06	2.62291e-11	-2.62291e-11	2.65950e-06	0	2.79079e-19	2.04162e-06	2.08767e-06	0
force-save-2023.07.02-16.29.38.279.jpk-force	78	-4.20000e-06	3.00000e-06	-1.63062e-09	-1.47942e-05	3.15217e-06	2.94695e-11	-2.94695e-11	7.95704e-07	0	2.03639e-18	5.17311e-07	7.44886e-07	0
force-save-2023.07.02-16.29.41.502.jpk-force	79	-5.40000e-06	3.00000e-06	-1.64163e-09	-1.79528e-05	3.36078e-06	2.89416e-11	-2.89416e-11	9.65935e-07	0	1.50837e-18	8.72721e-07	1.01847e-06	0
force-save-2023.07.02-16.29.50.665.jpk-force	79	-5.40000e-06	3.00000e-06	-1.66024e-09	-1.72517e-05	3.17476e-06	2.92630e-11	-2.92630e-11	1.98554e-06	0	7.98058e-19	6.07882e-07	6.87331e-07	0
force-save-2023.07.02-16.29.57.000.jpk-force	79	-5.40000e-06	3.00000e-06	-1.72177e-09	-9.26618e-06	3.11303e-06	2.41376e-11	-2.41376e-11	7.93931e-07	0	5.32307e-19	1.69114e-06	1.76933e-06	0
force-save-2023.07.02-16.30.03.316.jpk-force	79	-5.40000e-06	3.00000e-06	-1.71803e-09	-1.35573e-05	3.05197e-06	3.04817e-11	-3.04817e-11	1.86657e-06	0	2.87568e-18	1.64169e-06	1.87823e-06	0
force-save-2023.07.02-16.30.09.612.jpk-force	79	-5.40000e-06	3.00000e-06	-1.72363e-09	-1.89899e-05	2.75225e-06	2.56118e-11	-2.56118e-11	2.98072e-07	1	7.32948e-19	3.04009e-07	3.83652e-07	0
force-save-2023.07.02-16.30.12.834.jpk-force	80	-5.40000e-06	4.20000e-06	-1.79704e-09	-9.72341e-06	2.53941e-06	2.70469e-11	-2.70469e-11	2.04633e-06	0	1.05567e-18	1.99833e-06	2.11270e-06	0
force-save-2023.07.02-16.30.22.281.jpk-force	80	-5.40000e-06	4.20000e-06	-1.80719e-09	-1.22045e-05	2.41253e-06	2.35966e-11	-2.35966e-11	1.91836e-06	0	7.84559e-19	2.24031e-06	2.32822e-06	0
force-save-2023.07.02-16.30.28.520.jpk-force	80	-5.40000e-06	4.20000e-06	-1.82308e-09	-1.12347e-05	2.04109e-06	2.93851e-10	-2.93851e-10	3.24464e-07	0	4.56595e-17	1.50935e-08	3.33737e-07	2
force-save-2023.07.02-16.30.34.743.jpk-force	80	-5.40000e-06	4.20000e-06	-1.84771e-09	-1.08194e-05	2.25153e-06	2.55115e-11	-2.55115e-11	1.37766e-06	0	6.44279e-19	2.34657e-06	2.44643e-06	0
force-save-2023.07.02-16.30.40.969.jpk-force	80	-5.40000e-06	4.20000e-06	-1.86990e-09	-2.32901e-05	2.09086e-06	2.19794e-10	-2.19794e-10	2.21009e-07	1	1.99850e-17	1.80558e-08	2.27489e-07	1
force-save-2023.07.02-16.30.44.185.jpk-force	81	-4.20000e-06	4.20000e-06	-1.77105e-09	-1.57045e-05	1.97418e-06	3.76915e-11	-3.76915e-11	6.33648e-07	0	2.83134e-18	5.79834e-07	7.62323e-07	0
force-save-2023.07.02-16.30.53.574.jpk-force	81	-4.20000e-06	4.20000e-06	-1.85187e-09	-2.11498e-05	2.10930e-06	3.46734e-11	-3.46734e-11	5.16272e-07	0	1.42596e-18	4.31235e-07	5.41679e-07	0
force-save-2023.07.02-16.30.59.726.jpk-force	81	-4.20000e-06	4.20000e-06	-1.89832e-09	-1.61712e-05	2.12784e-06	2.75624e-11	-2.75624e-11	2.31858e-06	0	1.01751e-18	2.23644e-06	2.34961e-06	0
force-save-2023.07.02-16.31.05.923.jpk-force	81	-4.20000e-06	4.20000e-06	-1.94861e-09	-9.99931e-06	2.23603e-06	3.78610e-11	-3.78610e-11	7.73794e-07	0	2.96891e-18	6.83126e-07	8.75606e-07	0
force-save-2023.07.02-16.31.12.109.jpk-force	81	-4.20000e-06	4.20000e-06	-1.95172e-09	-1.42087e-05	2.19986e-06	9.49272e-11	-9.49272e-11	4.32426e-07	0	1.43141e-17	5.44570e-08	4.83202e-07	1
force-save-2023.07.02-16.31.15.328.jpk-force	82	-3.00000e-06	4.20000e-06	-1.97234e-09	-1.58518e-05	1.96059e-06	5.31826e-11	-5.31826e-11	7.65551e-07	0	5.97131e-18	6.56656e-07	8.62039e-07	1
force-save-2023.07.02-16.31.24.714.jpk-force	82	-3.00000e-06	4.20000e-06	-1.98686e-09	-1.68000e-05	1.91432e-06	3.00578e-11	-3.00578e-11	2.74926e-06	0	1.70338e-18	2.61995e-06	2.79620e-06	0
force-save-2023.07.02-16.31.30.902.jpk-force	82	-3.00000e-06	4.20000e-06	-2.02511e-09	-1.22751e-05	1.96503e-06	3.20348e-11	-3.20348e-11	1.34094e-06	0	1.51507e-18	1.23910e-06	1.38926e-06	0
force-save-2023.07.02-16.31.37.127.jpk-force	82	-3.00000e-06	4.20000e-06	-2.00798e-09	-2.55304e-05	1.56817e-06	4.25255e-11	-4.25255e-11	-8.66642e-10	1	2.10685e-18	5.04017e-07	6.16030e-07	0
force-save-2023.07.02-16.31.43.304.jpk-force	82	-3.00000e-06	4.20000e-06	-2.12527e-09	-1.36856e-05	1.94997e-06	3.08188e-11	-3.08188e-11	7.90084e-08	1	1.26364e-18	9.84825e-07	1.11288e-06	0
force-save-2023.07.02-16.31.55.848.jpk-force	83	-1.80000e-06	4.20000e-06	-2.09418e-09	-1.84667e-05	1.98302e-06	3.10771e-11	-3.10771e-11	7.34969e-07	0	6.39346e-19	1.73067e-06	1.82581e-06	0
force-save-2023.07.02-16.32.01.909.jpk-force	83	-1.80000e-06	4.20000e-06	-2.11354e-09	-1.38246e-05	2.04038e-06	3.01679e-11	-3.01679e-11	2.84086e-06	0	2.37884e-18	2.71028e-06	2.91422e-06	0
force-save-2023.07.02-16.32.07.978.jpk-force	83	-1.80000e-06	4.20000e-06	-2.12668e-09	-1.34489e-05	2.41479e-06	3.18116e-11	-3.18116e-11	1.14286e-06	0	1.55192e-18	7.44102e-07	8.73816e-07	0
force-save-2023.07.02-16.32.14.076.jpk-force	83	-1.80000e-06	4.20000e-06	-2.15007e-09	-1.45892e-05	2.61591e-06	3.30868e-11	-3.30868e-11	7.19132e-07	0	1.23221e-18	7.02256e-07	8.14006e-07	0
force-save-2023.07.02-16.32.17.298.jpk-force	84	-6.00000e-07	4.20000e-06	-2.14891e-09	-1.90100e-05	1.84315e-06	1.74116e-10	-1.74116e-10	6.33413e-07	0	5.15292e-17	2.80463e-07	8.00006e-07	2
force-save-2023.07.02-16.32.26.546.jpk-force	84	-6.00000e-07	4.20000e-06	-2.17690e-09	-1.85526e-05	2.21099e-06	3.44531e-11	-3.44531e-11	1.65601e-06	0	2.31813e-18	1.21975e-06	1.38669e-06	0
force-save-2023.07.02-16.32.32.701.jpk-force	84	-6.00000e-07	4.20000e-06	-2.20399e-09	-1.66567e-05	2.14191e-06	4.60256e-11	-4.60256e-11	5.50929e-07	0	2.01909e-18	4.65174e-07	5.61506e-07	0
force-save-2023.07.02-16.32.38.854.jpk-force	84	-6.00000e-07	4.20000e-06	-2.24775e-09	-1.21023e-05	2.40632e-06	1.07963e-10	-1.07963e-10	6.13722e-07	0	2.19857e-17	1.07190e-07	6.19311e-07	1
force-save-2023.07.02-16.32.44.997.jpk-force	84	-6.00000e-07	4.20000e-06	-2.26230e-09	-1.36053e-05	2.42620e-06	2.45315e-11	-2.45315e-11	1.06055e-06	0	7.90801e-19	2.83450e-06	2.92539e-06	0
force-save-2023.07.02-16.32.48.221.jpk-force	85	6.00000e-07	4.20000e-06	-2.24732e-09	-2.35687e-05	2.03956e-06	3.24083e-11	-3.24083e-11	5.83764e-07	0	1.29105e-18	5.13215e-07	6.08551e-07	0
force-save-2023.07.02-16.32.57.593.jpk-force	85	6.00000e-07	4.20000e-06	-2.34175e-09	-6.97527e-06	2.12807e-06	3.30318e-11	-3.30318e-11	2.67957e-06	0	3.42241e-18	2.54121e-06	2.79441e-06	0
force-save-2023.07.02-16.34.09.984.jpk-force	85	6.00000e-07	4.20000e-06	5.79715e-09	-8.09233e-06	6.98397e-06	4.18024e-11	-4.18024e-11	2.21965e-07	1	1.34851e-18	4.57588e-07	5.41334e-07	0
force-save-2023.07.02-16.34.21.893.jpk-force	85	6.00000e-07	4.20000e-06	5.74209e-09	-4.93677e-06	6.97398e-06	3.50977e-11	-3.50977e-11	3.23708e-07	0	4.75956e-19	2.66269e-06	2.71030e-06	0
force-save-2023.07.02-16.34.28.159.jpk-force	85	6.00000e-07	4.20000e-06	5.75550e-09	-8.44734e-06	6.82521e-06	4.95267e-11	-4.95267e-11	2.17360e-07	1	1.59117e-18	1.38986e-07	2.41658e-07	0
force-save-2023.07.02-16.34.34.763.jpk-force	85	6.00000e-07	4.20000e-06	5.73850e-09	-8.49653e-06	6.21170e-06	4.27590e-11	-4.27590e-11	3.70452e-07	0	1.53162e-18	3.23419e-07	4.12257e-07	0
force-save-2023.07.02-16.34.41.138.jpk-force	85	6.00000e-07	4.20000e-06	5.72713e-09	-9.68046e-06	5.92883e-06	4.03094e-11	-4.03094e-11	1.39144e-07	1	3.25761e-19	1.49155e-07	1.75752e-07	0
force-save-2023.07.02-16.34.44.386.jpk-force	86	1.80000e-06	4.20000e-06	5.71123e-09	-9.65465e-06	5.27428e-06	3.86247e-11	-3.86247e-11	1.20286e-06	0	4.93498e-19	2.60519e-07	2.96971e-07	0
force-save-2023.07.02-16.34.54.112.jpk-force	86	1.80000e-06	4.20000e-06	5.67092e-09	-4.99128e-06	5.05638e-06	3.48533e-11	-3.48533e-11	7.32133e-07	0	2.33924e-19	2.75389e-06	2.78650e-06	0
force-save-2023.07.02-16.35.00.440.jpk-force	86	1.80000e-06	4.20000e-06	5.62909e-09	-5.77416e-06	4.84399e-06	3.46108e-11	-3.46108e-11	1.19020e-06	0	9.61398e-19	2.19962e-06	2.29531e-06	0
force-save-2023.07.02-16.35.44.426.jpk-force	87	3.00000e-06	4.20000e-06	5.53933e-09	-1.06409e-05	7.69681e-06	3.09747e-11	-3.09747e-11	4.38749e-08	1	6.67027e-19	1.79856e-06	1.86065e-06	0
force-save-2023.07.02-16.35.56.064.jpk-force	87	3.00000e-06	4.20000e-06	5.52206e-09	-1.16539e-05	7.77329e-06	2.41352e-11	-2.41352e-11	6.73089e-07	0	4.37169e-19	2.49004e-06	2.54081e-06	0
force-save-2023.07.02-16.36.02.347.jpk-force	87	3.00000e-06	4.20000e-06	5.54447e-09	-1.39668e-05	7.41065e-06	3.12960e-11	-3.12960e-11	1.33196e-06	0	8.05585e-19	1.27439e-06	1.34547e-06	0
force-save-2023.07.02-16.36.08.615.jpk-force	87	3.00000e-06	4.20000e-06	5.50036e-09	-1.20697e-05	7.26484e-06	2.66369e-11	-2.66369e-11	4.35796e-07	0	6.87292e-19	2.30845e-06	2.37995e-06	0
force-save-2023.07.02-16.36.18.080.jpk-force	88	4.20000e-06	4.20000e-06	5.41684e-09	-6.96169e-06	7.07722e-06	1.17155e-10	-1.17155e-10	1.39412e-06	0	2.70699e-17	8.39102e-07	1.41004e-06	1
force-save-2023.07.02-16.36.33.686.jpk-force	88	4.20000e-06	4.20000e-06	5.50100e-09	-1.53449e-05	6.92371e-06	2.50208e-10	-2.50208e-10	1.16230e-07	1	1.48805e-17	7.47327e-09	1.27675e-07	1
force-save-2023.07.02-16.36.39.876.jpk-force	88	4.20000e-06	4.20000e-06	5.46668e-09	-1.71648e-05	7.16621e-06	3.02760e-11	-3.02760e-11	1.01678e-06	0	1.15249e-18	7.54865e-07	8.70544e-07	0
force-save-2023.07.02-16.36.46.046.jpk-force	88	4.20000e-06	4.20000e-06	5.38076e-09	-1.14267e-05	7.07141e-06	2.21035e-11	-2.21035e-11	5.59790e-07	0	1.18343e-19	2.19951e-06	2.22218e-06	0
force-save-2023.07.02-16.36.49.288.jpk-force	89	5.40000e-06	4.20000e-06	5.41579e-09	-1.72607e-05	6.58831e-06	3.44823e-11	-3.44823e-11	5.12752e-07	0	1.58949e-18	4.29244e-07	5.61614e-07	0
force-save-2023.07.02-16.36.58.798.jpk-force	89	5.40000e-06	4.20000e-06	5.34067e-09	-1.13254e-05	6.63460e-06	2.50091e-11	-2.50091e-11	8.42354e-07	0	2.31180e-19	1.71835e-06	1.75072e-06	0
force-save-2023.07.02-16.37.05.046.jpk-force	89	5.40000e-06	4.20000e-06	5.34566e-09	-1.62760e-05	6.54644e-06	3.71497e-11	-3.71497e-11	4.49133e-07	0	2.36804e-18	3.12529e-07	4.66861e-07	0
force-save-2023.07.02-16.37.11.242.jpk-force	89	5.40000e-06	4.20000e-06	5.32388e-09	-1.06098e-05	6.40079e-06	3.55109e-11	-3.55109e-11	7.32117e-07	0	1.01609e-18	2.81839e-07	3.73445e-07	0
force-save-2023.07.02-16.37.17.518.jpk-force	89	5.40000e-06	4.20000e-06	5.35163e-09	-2.36962e-05	6.49307e-06	5.27961e-11	-5.27961e-11	1.12365e-06	0	3.02780e-18	1.00022e-06	1.13745e-06	1
force-save-2023.07.02-16.37.20.735.jpk-force	90	5.40000e-06	5.40000e-06	5.12420e-09	-4.82872e-06	7.63071e-06	3.20072e-11	-3.20072e-11	1.87617e-06	0	2.27280e-18	1.76243e-06	1.91582e-06	0
force-save-2023.07.02-16.37.29.437.jpk-force	90	5.40000e-06	5.40000e-06	5.15516e-09	-3.92848e-06	7.52576e-06	2.38707e-11	-2.38707e-11	1.56489e-06	0	2.69616e-19	1.43910e-06	1.47670e-06	0
force-save-2023.07.02-16.37.35.687.jpk-force	90	5.40000e-06	5.40000e-06	5.24833e-09	-1.30943e-05	7.30880e-06	3.01287e-11	-3.01287e-11	3.55785e-07	0	9.54408e-19	1.05306e-06	1.15437e-06	0
force-save-2023.07.02-16.37.41.931.jpk-force	90	5.40000e-06	5.40000e-06	5.23361e-09	-1.34152e-05	7.40684e-06	2.71988e-11	-2.71988e-11	5.21978e-07	0	5.56041e-19	2.74887e-06	2.83155e-06	0
force-save-2023.07.02-16.37.48.163.jpk-force	90	5.40000e-06	5.40000e-06	5.18752e-09	-1.14023e-05	7.33093e-06	3.93539e-11	-3.93539e-11	6.06907e-07	0	1.26258e-18	5.63765e-07	6.33012e-07	1
force-save-2023.07.02-16.37.51.384.jpk-force	91	4.20000e-06	5.40000e-06	5.17962e-09	-1.34409e-05	7.30472e-06	3.51639e-11	-3.51639e-11	1.36061e-06	0	1.91163e-18	1.29304e-06	1.40568e-06	1
force-save-2023.07.02-16.38.00.527.jpk-force	91	4.20000e-06	5.40000e-06	5.18183e-09	-1.50118e-05	7.20741e-06	3.19997e-11	-3.19997e-11	8.51891e-07	0	1.73354e-18	8.46199e-07	1.01200e-06	0
force-save-2023.07.02-16.38.06.767.jpk-force	91	4.20000e-06	5.40000e-06	5.05896e-09	-4.66734e-06	7.23778e-06	3.03360e-11	-3.03360e-11	1.83120e-06	0	1.66367e-18	3.04268e-06	3.22372e-06	0
force-save-2023.07.02-16.38.13.010.jpk-force	91	4.20000e-06	5.40000e-06	4.90909e-09	1.79868e-05	7.49029e-06	2.45342e-11	-2.45342e-11	2.05720e-06	0	4.77092e-19	2.10924e-06	2.17572e-06	0
force-save-2023.07.02-16.38.19.268.jpk-force	91	4.20000e-06	5.40000e-06	5.21554e-09	-2.09511e-05	7.18038e-06	3.16427e-11	-3.16427e-11	7.37060e-07	0	1.48174e-18	6.56184e-07	7.65307e-07	0
force-save-2023.07.02-16.38.22.485.jpk-force	92	3.00000e-06	5.40000e-06	5.06649e-09	-1.02950e-05	7.64085e-06	2.29119e-11	-2.29119e-11	4.47529e-07	0	2.67691e-19	3.12694e-06	3.16751e-06	0
force-save-2023.07.02-16.38.31.552.jpk-force	92	3.00000e-06	5.40000e-06	5.08933e-09	-1.57262e-05	7.39446e-06	2.76758e-11	-2.76758e-11	9.76464e-07	0	1.29904e-18	6.05792e-07	7.53707e-07	0
force-save-2023.07.02-16.38.37.834.jpk-force	92	3.00000e-06	5.40000e-06	5.05299e-09	-1.27737e-05	7.46526e-06	2.62868e-11	-2.62868e-11	1.53326e-06	0	1.13835e-18	2.67186e-06	2.81485e-06	0
force-save-2023.07.02-16.38.44.141.jpk-force	92	3.00000e-06	5.40000e-06	5.05605e-09	-1.56479e-05	7.30537e-06	2.73007e-11	-2.73007e-11	3.78801e-07	0	2.46190e-19	3.65840e-07	4.00057e-07	0
force-save-2023.07.02-16.38.53.762.jpk-force	93	1.80000e-06	5.40000e-06	5.01045e-09	-1.41008e-05	7.34591e-06	2.41067e-11	-2.41067e-11	9.44229e-07	0	1.01567e-18	2.02678e-06	2.13243e-06	0
force-save-2023.07.02-16.39.02.706.jpk-force	93	1.80000e-06	5.40000e-06	4.96200e-09	-1.06970e-05	7.50696e-06	2.62153e-11	-2.62153e-11	1.56239e-06	0	9.00705e-19	2.86048e-06	2.95790e-06	0
force-save-2023.07.02-16.39.08.938.jpk-force	93	1.80000e-06	5.40000e-06	4.96004e-09	-1.26882e-05	7.47613e-06	3.00392e-11	-3.00392e-11	1.00915e-06	0	1.61393e-18	9.38151e-07	1.07085e-06	0
force-save-2023.07.02-16.39.15.235.jpk-force	93	1.80000e-06	5.40000e-06	4.98800e-09	-1.65213e-05	7.29069e-06	2.07196e-11	-2.07196e-11	2.25636e-06	0	2.78778e-19	2.28377e-06	2.32927e-06	0
force-save-2023.07.02-16.39.21.612.jpk-force	93	1.80000e-06	5.40000e-06	4.90989e-09	-1.13951e-05	7.02911e-06	1.88561e-11	-1.88561e-11	3.21587e-07	0	5.03293e-19	2.86274e-06	2.94071e-06	0
force-save-2023.07.02-16.39.40.682.jpk-force	94	6.00000e-07	5.40000e-06	4.91210e-09	-1.79740e-05	6.45072e-06	3.16131e-11	-3.16131e-11	3.39787e-07	0	1.01594e-18	2.75809e-07	3.77098e-07	0
force-save-2023.07.02-16.39.46.573.jpk-force	94	6.00000e-07	5.40000e-06	4.87885e-09	-1.57827e-05	6.65169e-06	3.19570e-11	-3.19570e-11	5.89161e-07	0	2.15081e-18	2.07533e-07	3.70699e-07	0
force-save-2023.07.02-16.39.52.622.jpk-force	94	6.00000e-07	5.40000e-06	4.81719e-09	-1.26675e-05	7.05679e-06	2.30380e-11	-2.30380e-11	1.86369e-06	0	4.12167e-19	1.84493e-06	1.90052e-06	0
force-save-2023.07.02-16.39.55.866.jpk-force	95	-6.00000e-07	5.40000e-06	4.75900e-09	-1.08433e-05	7.67418e-06	2.07080e-11	-2.07080e-11	2.80826e-06	0	5.46545e-19	3.27327e-06	3.35730e-06	0
force-save-2023.07.02-16.40.04.494.jpk-force	95	-6.00000e-07	5.40000e-06	4.75928e-09	-1.11112e-05	7.83244e-06	1.88891e-11	-1.88891e-11	6.27867e-07	0	2.20112e-19	3.17644e-06	3.21532e-06	0
force-save-2023.07.02-16.40.10.500.jpk-force	95	-6.00000e-07	5.40000e-06	4.81403e-09	-1.66175e-05	8.17982e-06	2.46860e-11	-2.46860e-11	1.87357e-06	0	7.27735e-19	1.41847e-06	1.52481e-06	0
force-save-2023.07.02-16.40.16.548.jpk-force	95	-6.00000e-07	5.40000e-06	4.77797e-09	-1.55171e-05	8.40780e-06	2.59601e-11	-2.59601e-11	3.24780e-07	0	1.45925e-18	2.92290e-07	4.29477e-07	0
force-save-2023.07.02-16.40.22.586.jpk-force	95	-6.00000e-07	5.40000e-06	4.70239e-09	-1.15319e-05	8.88733e-06	2.25648e-11	-2.25648e-11	3.03973e-06	0	3.20072e-19	3.04351e-06	3.09225e-06	0
force-save-2023.07.02-16.40.25.801.jpk-force	96	-1.80000e-06	5.40000e-06	4.71181e-09	-1.19965e-05	8.84102e-06	2.87289e-11	-2.87289e-11	7.21843e-07	0	1.89007e-18	1.33393e-06	1.51921e-06	0
force-save-2023.07.02-16.40.51.813.jpk-force	96	-1.80000e-06	5.40000e-06	4.67832e-09	-1.50760e-05	1.21281e-05	2.59554e-11	-2.59554e-11	9.00527e-07	0	8.52438e-19	6.17643e-07	7.13017e-07	0
force-save-2023.07.02-16.40.55.032.jpk-force	97	-3.00000e-06	5.40000e-06	4.52885e-09	-5.70396e-06	1.27972e-05	2.05310e-11	-2.05310e-11	1.75775e-06	0	2.93923e-19	2.81235e-06	2.86143e-06	0
force-save-2023.07.02-16.41.08.369.jpk-force	97	-3.00000e-06	5.40000e-06	4.59281e-09	-1.26472e-05	1.36240e-05	2.29339e-11	-2.29339e-11	5.44521e-07	0	9.03718e-20	8.66528e-07	8.80847e-07	0
force-save-2023.07.02-16.41.13.515.jpk-force	97	-3.00000e-06	5.40000e-06	4.72253e-09	-2.29260e-05	1.36742e-05	3.51466e-11	-3.51466e-11	3.00952e-07	0	1.16436e-18	2.44637e-07	3.13103e-07	0
force-save-2023.07.02-16.41.18.480.jpk-force	97	-3.00000e-06	5.40000e-06	4.62413e-09	-1.73069e-05	1.39773e-05	3.40059e-11	-3.40059e-11	4.99209e-07	0	6.30273e-19	4.65343e-07	5.13510e-07	0
force-save-2023.07.02-16.41.21.699.jpk-force	98	-4.20000e-06	5.40000e-06	4.58696e-09	-1.49224e-05	1.43598e-05	2.95741e-11	-2.95741e-11	8.45314e-07	0	4.38824e-19	8.27186e-07	8.74548e-07	0
force-save-2023.07.02-16.41.31.963.jpk-force	98	-4.20000e-06	5.40000e-06	4.79628e-09	-2.93280e-05	1.48013e-05	2.60803e-11	-2.60803e-11	5.24201e-07	0	1.04728e-19	6.54508e-07	6.69484e-07	0
force-save-2023.07.02-16.43.35.933.jpk-force	99	-5.40000e-06	5.40000e-06	4.18046e-09	-1.49306e-05	6.93716e-06	3.11093e-11	-3.11093e-11	3.69231e-07	0	5.70789e-19	1.00123e-06	1.06284e-06	0
force-save-2023.07.02-16.43.48.763.jpk-force	99	-5.40000e-06	5.40000e-06	4.05163e-09	-5.93199e-06	5.92121e-06	2.79451e-11	-2.79451e-11	1.02804e-06	0	2.87873e-19	2.95903e-06	3.00244e-06	0
force-save-2023.07.02-16.43.55.070.jpk-force	99	-5.40000e-06	5.40000e-06	4.02450e-09	-3.41534e-06	5.17446e-06	3.24797e-11	-3.24797e-11	9.52917e-07	0	7.97489e-19	2.18032e-06	2.25003e-06	0
force-save-2023.07.02-16.44.01.458.jpk-force	99	-5.40000e-06	5.40000e-06	4.07722e-09	-1.03075e-05	4.90558e-06	3.75918e-11	-3.75918e-11	1.03775e-07	1	4.37045e-19	3.79690e-07	4.15956e-07	0
